filename,width,height,class,xmin,ymin,xmax,ymax
UP14DF1367_960_554.jpg,130,114,U,41,38,56,65
UP14DF1367_960_554.jpg,130,114,P,56,37,70,64
UP14DF1367_960_554.jpg,130,114,1,75,37,84,63
UP14DF1367_960_554.jpg,130,114,4,83,32,103,61
UP14DF1367_960_554.jpg,130,114,D,37,68,50,102
UP14DF1367_960_554.jpg,130,114,F,49,70,60,100
UP14DF1367_960_554.jpg,130,114,1,63,70,72,100
UP14DF1367_960_554.jpg,130,114,3,73,69,85,97
UP14DF1367_960_554.jpg,130,114,6,84,66,98,97
UP14DF1367_960_554.jpg,130,114,7,99,64,114,95
UP14DF2186_601_228.jpg,108,110,U,29,41,41,62
UP14DF2186_601_228.jpg,108,110,P,39,38,51,61
UP14DF2186_601_228.jpg,108,110,1,52,35,61,57
UP14DF2186_601_228.jpg,108,110,4,60,34,71,55
UP14DF2186_601_228.jpg,108,110,D,71,31,84,53
UP14DF2186_601_228.jpg,108,110,F,83,29,91,51
UP14DF2186_601_228.jpg,108,110,2,30,64,50,95
UP14DF2186_601_228.jpg,108,110,1,48,62,59,92
UP14DF2186_601_228.jpg,108,110,8,61,58,80,88
UP14DF2186_601_228.jpg,108,110,6,80,56,99,83
UP14DF2186_815_423.jpg,108,94,U,19,33,30,52
UP14DF2186_815_423.jpg,108,94,P,29,33,39,49
UP14DF2186_815_423.jpg,108,94,1,42,32,49,49
UP14DF2186_815_423.jpg,108,94,4,48,32,58,47
UP14DF2186_815_423.jpg,108,94,D,61,28,72,46
UP14DF2186_815_423.jpg,108,94,F,71,28,81,45
UP14DF2186_815_423.jpg,108,94,2,18,53,36,76
UP14DF2186_815_423.jpg,108,94,1,35,53,45,75
UP14DF2186_815_423.jpg,108,94,8,45,51,65,72
UP14DF2186_815_423.jpg,108,94,6,65,47,86,70
UP14DF3560_430_1056.jpg,100,80,U,24,30,36,45
UP14DF3560_430_1056.jpg,100,80,P,35,31,48,45
UP14DF3560_430_1056.jpg,100,80,1,50,32,57,45
UP14DF3560_430_1056.jpg,100,80,4,57,31,69,46
UP14DF3560_430_1056.jpg,100,80,D,21,51,31,65
UP14DF3560_430_1056.jpg,100,80,F,31,51,41,65
UP14DF3560_430_1056.jpg,100,80,3,42,49,54,65
UP14DF3560_430_1056.jpg,100,80,5,53,50,63,65
UP14DF3560_430_1056.jpg,100,80,6,61,51,72,66
UP14DF3560_430_1056.jpg,100,80,0,71,51,81,68
UP14DF3707_15_690.jpg,124,80,U,40,29,50,43
UP14DF3707_15_690.jpg,124,80,P,49,30,57,44
UP14DF3707_15_690.jpg,124,80,1,60,30,67,43
UP14DF3707_15_690.jpg,124,80,4,67,29,74,43
UP14DF3707_15_690.jpg,124,80,D,78,28,88,41
UP14DF3707_15_690.jpg,124,80,F,85,28,95,40
UP14DF3707_15_690.jpg,124,80,3,37,44,52,62
UP14DF3707_15_690.jpg,124,80,7,52,44,66,61
UP14DF3707_15_690.jpg,124,80,0,68,43,84,60
UP14DF3707_15_690.jpg,124,80,7,85,42,99,59
UP14DF3707_283_926.jpg,182,88,U,63,33,74,54
UP14DF3707_283_926.jpg,182,88,P,75,37,84,56
UP14DF3707_283_926.jpg,182,88,1,86,37,97,54
UP14DF3707_283_926.jpg,182,88,4,96,40,106,55
UP14DF3707_283_926.jpg,182,88,D,111,39,121,56
UP14DF3707_283_926.jpg,182,88,F,120,38,130,56
UP14DF3707_283_926.jpg,182,88,3,58,54,80,77
UP14DF3707_283_926.jpg,182,88,7,77,54,95,78
UP14DF3707_283_926.jpg,182,88,7,118,56,137,80
UP14DF3707_283_926.jpg,182,88,0,94,55,119,79
UP14DF4954_329_968.jpg,116,78,U,37,27,48,45
UP14DF4954_329_968.jpg,116,78,P,48,25,57,45
UP14DF4954_329_968.jpg,116,78,1,59,24,68,43
UP14DF4954_329_968.jpg,116,78,4,67,23,79,42
UP14DF4954_329_968.jpg,116,78,D,25,46,37,67
UP14DF4954_329_968.jpg,116,78,F,37,47,47,68
UP14DF4954_329_968.jpg,116,78,4,49,46,60,65
UP14DF4954_329_968.jpg,116,78,9,60,43,70,64
UP14DF4954_329_968.jpg,116,78,5,71,43,82,64
UP14DF4954_329_968.jpg,116,78,4,83,42,94,62
UP14DF5192_623_247.jpg,126,96,U,35,41,49,61
UP14DF5192_623_247.jpg,126,96,P,48,40,58,58
UP14DF5192_623_247.jpg,126,96,1,63,32,75,51
UP14DF5192_623_247.jpg,126,96,4,73,28,85,48
UP14DF5192_623_247.jpg,126,96,D,29,65,44,85
UP14DF5192_623_247.jpg,126,96,F,42,60,54,81
UP14DF5192_623_247.jpg,126,96,5,57,55,69,76
UP14DF5192_623_247.jpg,126,96,1,69,52,78,72
UP14DF5192_623_247.jpg,126,96,9,78,47,87,68
UP14DF5192_623_247.jpg,126,96,2,86,45,99,64
UP14DF6818_1091_668.jpg,162,106,U,56,29,68,49
UP14DF6818_1091_668.jpg,162,106,P,67,29,78,50
UP14DF6818_1091_668.jpg,162,106,1,91,30,99,53
UP14DF6818_1091_668.jpg,162,106,4,96,30,108,53
UP14DF6818_1091_668.jpg,162,106,D,52,62,63,82
UP14DF6818_1091_668.jpg,162,106,F,63,63,72,84
UP14DF6818_1091_668.jpg,162,106,6,87,65,97,87
UP14DF6818_1091_668.jpg,162,106,8,98,66,107,87
UP14DF6818_1091_668.jpg,162,106,1,108,65,116,88
UP14DF6818_1091_668.jpg,162,106,8,114,66,129,88
UP14DF8688_470_1091.jpg,144,116,U,33,29,49,54
UP14DF8688_470_1091.jpg,144,116,P,50,33,65,57
UP14DF8688_470_1091.jpg,144,116,1,73,35,87,60
UP14DF8688_470_1091.jpg,144,116,4,87,41,108,63
UP14DF8688_470_1091.jpg,144,116,D,22,53,37,83
UP14DF8688_470_1091.jpg,144,116,F,37,56,53,86
UP14DF8688_470_1091.jpg,144,116,8,55,62,72,93
UP14DF8688_470_1091.jpg,144,116,8,85,69,103,99
UP14DF8688_470_1091.jpg,144,116,8,101,71,121,100
UP14DF8688_470_1091.jpg,144,116,6,70,66,88,93
UP14DF8688_562_195.jpg,78,70,D,12,38,22,50
UP14DF8688_562_195.jpg,78,70,F,19,39,29,53
UP14DF8688_562_195.jpg,78,70,8,30,42,39,54
UP14DF8688_562_195.jpg,78,70,8,44,46,53,58
UP14DF8688_562_195.jpg,78,70,8,50,47,62,60
UP14DF8688_562_195.jpg,78,70,6,37,44,46,57
UP14DF8688_562_195.jpg,78,70,U,21,27,32,38
UP14DF8688_562_195.jpg,78,70,P,30,29,40,39
UP14DF8688_562_195.jpg,78,70,1,42,30,51,42
UP14DF8688_562_195.jpg,78,70,4,49,33,60,45
UP14DF8688_752_364.jpg,158,122,U,34,38,53,61
UP14DF8688_752_364.jpg,158,122,P,52,39,70,64
UP14DF8688_752_364.jpg,158,122,1,79,40,95,65
UP14DF8688_752_364.jpg,158,122,4,90,42,115,67
UP14DF8688_752_364.jpg,158,122,D,23,62,42,94
UP14DF8688_752_364.jpg,158,122,F,39,64,57,95
UP14DF8688_752_364.jpg,158,122,8,59,67,79,97
UP14DF8688_752_364.jpg,158,122,8,92,70,108,99
UP14DF8688_752_364.jpg,158,122,8,108,70,127,99
UP14DF8688_752_364.jpg,158,122,6,75,69,94,98
UP14DF8688_968_561.jpg,130,116,U,32,43,47,64
UP14DF8688_968_561.jpg,130,116,P,44,46,62,65
UP14DF8688_968_561.jpg,130,116,D,22,66,35,92
UP14DF8688_968_561.jpg,130,116,F,33,68,47,92
UP14DF8688_968_561.jpg,130,116,8,52,73,65,97
UP14DF8688_968_561.jpg,130,116,8,77,78,88,103
UP14DF8688_968_561.jpg,130,116,8,91,80,103,105
UP14DF8688_968_561.jpg,130,116,6,66,75,77,101
UP14DF8688_968_561.jpg,130,116,4,80,53,97,73
UP14DF8688_968_561.jpg,130,116,1,69,51,78,72
UP14DF9276_122_786.jpg,94,96,U,19,34,34,54
UP14DF9276_122_786.jpg,94,96,P,35,33,44,50
UP14DF9276_122_786.jpg,94,96,1,49,31,57,49
UP14DF9276_122_786.jpg,94,96,4,56,29,67,48
UP14DF9276_122_786.jpg,94,96,D,21,61,33,79
UP14DF9276_122_786.jpg,94,96,F,31,59,41,77
UP14DF9276_122_786.jpg,94,96,9,43,57,54,76
UP14DF9276_122_786.jpg,94,96,2,53,56,62,74
UP14DF9276_122_786.jpg,94,96,7,60,53,68,74
UP14DF9276_122_786.jpg,94,96,6,66,50,78,71
UP14DH1625_914_515.jpg,120,90,U,44,35,55,51
UP14DH1625_914_515.jpg,120,90,P,53,32,64,49
UP14DH1625_914_515.jpg,120,90,1,66,29,75,47
UP14DH1625_914_515.jpg,120,90,4,74,29,84,47
UP14DH1625_914_515.jpg,120,90,D,37,61,46,79
UP14DH1625_914_515.jpg,120,90,H,45,58,57,75
UP14DH1625_914_515.jpg,120,90,1,59,57,67,73
UP14DH1625_914_515.jpg,120,90,6,67,55,77,72
UP14DH1625_914_515.jpg,120,90,2,75,52,85,70
UP14DH1625_914_515.jpg,120,90,5,83,52,94,69
UP14DH2909_688_307.jpg,90,56,U,33,23,45,36
UP14DH2909_688_307.jpg,90,56,P,43,20,52,34
UP14DH2909_688_307.jpg,90,56,1,53,17,61,30
UP14DH2909_688_307.jpg,90,56,4,60,15,68,29
UP14DH2909_688_307.jpg,90,56,D,34,42,44,55
UP14DH2909_688_307.jpg,90,56,H,43,36,53,53
UP14DH2909_688_307.jpg,90,56,2,52,33,62,50
UP14DH2909_688_307.jpg,90,56,9,58,33,68,47
UP14DH2909_688_307.jpg,90,56,9,72,28,80,42
UP14DH2909_688_307.jpg,90,56,0,64,30,73,45
UP14DH7645_1103_679.jpg,142,96,U,35,40,50,56
UP14DH7645_1103_679.jpg,142,96,P,47,39,58,56
UP14DH7645_1103_679.jpg,142,96,1,59,39,68,56
UP14DH7645_1103_679.jpg,142,96,4,65,39,78,53
UP14DH7645_1103_679.jpg,142,96,D,76,37,88,55
UP14DH7645_1103_679.jpg,142,96,H,86,38,99,54
UP14DH7645_1103_679.jpg,142,96,7,38,58,56,84
UP14DH7645_1103_679.jpg,142,96,6,56,57,76,81
UP14DH7645_1103_679.jpg,142,96,4,75,58,95,80
UP14DH7645_1103_679.jpg,142,96,5,91,55,114,80
UP14DH8166_288_931.jpg,116,84,U,29,38,42,55
UP14DH8166_288_931.jpg,116,84,P,43,36,55,53
UP14DH8166_288_931.jpg,116,84,1,57,32,68,48
UP14DH8166_288_931.jpg,116,84,4,69,30,80,45
UP14DH8166_288_931.jpg,116,84,D,21,59,33,73
UP14DH8166_288_931.jpg,116,84,H,33,56,46,72
UP14DH8166_288_931.jpg,116,84,8,52,52,63,69
UP14DH8166_288_931.jpg,116,84,1,63,49,72,65
UP14DH8166_288_931.jpg,116,84,6,72,48,82,66
UP14DH8166_288_931.jpg,116,84,6,83,45,95,64
UP14DH8469_854_461.jpg,166,120,U,49,42,66,70
UP14DH8469_854_461.jpg,166,120,P,66,44,79,71
UP14DH8469_854_461.jpg,166,120,1,87,46,99,72
UP14DH8469_854_461.jpg,166,120,4,100,45,115,72
UP14DH8469_854_461.jpg,166,120,D,42,71,60,97
UP14DH8469_854_461.jpg,166,120,H,58,71,77,97
UP14DH8469_854_461.jpg,166,120,8,82,72,95,99
UP14DH8469_854_461.jpg,166,120,4,95,75,110,100
UP14DH8469_854_461.jpg,166,120,6,108,74,122,102
UP14DH8469_854_461.jpg,166,120,9,121,73,137,105
UP14DH9337_892_495.jpg,94,100,U,31,36,42,54
UP14DH9337_892_495.jpg,94,100,P,42,34,51,54
UP14DH9337_892_495.jpg,94,100,1,52,34,59,51
UP14DH9337_892_495.jpg,94,100,4,59,34,71,51
UP14DH9337_892_495.jpg,94,100,D,24,58,33,76
UP14DH9337_892_495.jpg,94,100,H,33,58,43,74
UP14DH9337_892_495.jpg,94,100,9,45,55,56,73
UP14DH9337_892_495.jpg,94,100,3,53,54,64,73
UP14DH9337_892_495.jpg,94,100,3,63,53,71,72
UP14DH9337_892_495.jpg,94,100,7,71,52,78,70
UP14DH9880_465_1086.jpg,158,106,U,53,28,64,46
UP14DH9880_465_1086.jpg,158,106,P,63,29,73,47
UP14DH9880_465_1086.jpg,158,106,1,74,29,83,48
UP14DH9880_465_1086.jpg,158,106,4,82,31,94,49
UP14DH9880_465_1086.jpg,158,106,D,96,31,108,50
UP14DH9880_465_1086.jpg,158,106,H,108,32,121,52
UP14DH9880_465_1086.jpg,158,106,9,51,49,68,76
UP14DH9880_465_1086.jpg,158,106,8,70,51,86,77
UP14DH9880_465_1086.jpg,158,106,8,86,54,102,80
UP14DH9880_465_1086.jpg,158,106,0,105,56,122,82
UP14DJ0188_1065_73.jpg,92,80,U,27,30,34,44
UP14DJ0188_1065_73.jpg,92,80,P,34,28,41,45
UP14DJ0188_1065_73.jpg,92,80,1,45,27,50,43
UP14DJ0188_1065_73.jpg,92,80,4,50,26,58,41
UP14DJ0188_1065_73.jpg,92,80,D,21,54,30,68
UP14DJ0188_1065_73.jpg,92,80,J,28,53,38,67
UP14DJ0188_1065_73.jpg,92,80,0,39,52,45,67
UP14DJ0188_1065_73.jpg,92,80,1,46,51,51,67
UP14DJ0188_1065_73.jpg,92,80,8,53,50,58,65
UP14DJ0188_1065_73.jpg,92,80,8,59,50,65,65
UP14DJ0188_238_103.jpg,92,80,U,26,29,34,46
UP14DJ0188_238_103.jpg,92,80,P,34,28,42,46
UP14DJ0188_238_103.jpg,92,80,1,44,27,53,45
UP14DJ0188_238_103.jpg,92,80,4,50,27,61,42
UP14DJ0188_238_103.jpg,92,80,D,21,51,31,68
UP14DJ0188_238_103.jpg,92,80,J,30,51,37,69
UP14DJ0188_238_103.jpg,92,80,0,40,52,47,68
UP14DJ0188_238_103.jpg,92,80,1,46,49,51,66
UP14DJ0188_238_103.jpg,92,80,8,51,50,59,65
UP14DJ0188_238_103.jpg,92,80,8,57,50,66,65
UP14DJ0188_299_13.jpg,92,80,8,58,50,67,64
UP14DJ0188_299_13.jpg,92,80,8,52,50,59,66
UP14DJ0188_299_13.jpg,92,80,1,47,51,52,66
UP14DJ0188_299_13.jpg,92,80,0,39,52,47,67
UP14DJ0188_299_13.jpg,92,80,J,30,53,38,68
UP14DJ0188_299_13.jpg,92,80,D,21,53,30,70
UP14DJ0188_299_13.jpg,92,80,U,25,29,33,45
UP14DJ0188_299_13.jpg,92,80,P,34,29,42,44
UP14DJ0188_299_13.jpg,92,80,1,42,26,51,45
UP14DJ0188_299_13.jpg,92,80,4,51,26,58,42
UP14DJ0188_581_29.jpg,92,80,U,25,30,34,45
UP14DJ0188_581_29.jpg,92,80,P,34,28,43,44
UP14DJ0188_581_29.jpg,92,80,1,44,27,51,43
UP14DJ0188_581_29.jpg,92,80,4,51,27,57,42
UP14DJ0188_581_29.jpg,92,80,D,22,52,31,68
UP14DJ0188_581_29.jpg,92,80,J,30,51,37,68
UP14DJ0188_581_29.jpg,92,80,0,39,52,46,68
UP14DJ0188_581_29.jpg,92,80,1,46,51,52,67
UP14DJ0188_581_29.jpg,92,80,8,51,50,58,65
UP14DJ0188_581_29.jpg,92,80,8,57,49,67,65
UP14DJ1226_213_865.jpg,120,104,U,37,41,50,59
UP14DJ1226_213_865.jpg,120,104,P,47,39,60,60
UP14DJ1226_213_865.jpg,120,104,1,65,37,74,57
UP14DJ1226_213_865.jpg,120,104,4,71,35,87,54
UP14DJ1226_213_865.jpg,120,104,D,28,63,43,85
UP14DJ1226_213_865.jpg,120,104,J,43,64,54,82
UP14DJ1226_213_865.jpg,120,104,1,56,62,68,84
UP14DJ1226_213_865.jpg,120,104,2,65,58,76,80
UP14DJ1226_213_865.jpg,120,104,2,74,59,85,79
UP14DJ1226_213_865.jpg,120,104,6,85,57,96,76
UP14DJ1257_400_1029.jpg,98,92,U,25,32,36,49
UP14DJ1257_400_1029.jpg,98,92,P,34,32,45,51
UP14DJ1257_400_1029.jpg,98,92,1,52,28,62,46
UP14DJ1257_400_1029.jpg,98,92,4,60,28,69,44
UP14DJ1257_400_1029.jpg,98,92,D,20,56,28,74
UP14DJ1257_400_1029.jpg,98,92,J,28,55,38,72
UP14DJ1257_400_1029.jpg,98,92,1,40,54,51,72
UP14DJ1257_400_1029.jpg,98,92,2,48,53,60,70
UP14DJ1257_400_1029.jpg,98,92,5,58,50,67,67
UP14DJ1257_400_1029.jpg,98,92,7,66,49,76,66
UP14DJ2285_622_246.jpg,126,52,U,1,15,12,30
UP14DJ2285_622_246.jpg,126,52,P,12,16,22,33
UP14DJ2285_622_246.jpg,126,52,1,24,17,31,34
UP14DJ2285_622_246.jpg,126,52,4,31,19,40,35
UP14DJ2285_622_246.jpg,126,52,D,54,23,64,39
UP14DJ2285_622_246.jpg,126,52,J,61,23,71,39
UP14DJ2285_622_246.jpg,126,52,2,87,25,96,42
UP14DJ2285_622_246.jpg,126,52,2,96,26,102,43
UP14DJ2285_622_246.jpg,126,52,8,103,27,111,43
UP14DJ2285_622_246.jpg,126,52,5,109,27,117,43
UP14DJ2569_1095_672.jpg,148,92,U,45,28,57,47
UP14DJ2569_1095_672.jpg,148,92,P,56,29,67,46
UP14DJ2569_1095_672.jpg,148,92,1,66,28,75,45
UP14DJ2569_1095_672.jpg,148,92,4,74,29,84,46
UP14DJ2569_1095_672.jpg,148,92,D,84,28,98,47
UP14DJ2569_1095_672.jpg,148,92,J,96,28,109,48
UP14DJ2569_1095_672.jpg,148,92,2,40,49,60,73
UP14DJ2569_1095_672.jpg,148,92,5,57,48,80,73
UP14DJ2569_1095_672.jpg,148,92,6,78,48,100,75
UP14DJ2569_1095_672.jpg,148,92,9,97,51,121,74
UP14DJ2948_755_367.jpg,162,120,U,45,35,63,62
UP14DJ2948_755_367.jpg,162,120,P,64,36,76,60
UP14DJ2948_755_367.jpg,162,120,1,86,34,101,57
UP14DJ2948_755_367.jpg,162,120,4,102,33,117,57
UP14DJ2948_755_367.jpg,162,120,D,41,72,61,100
UP14DJ2948_755_367.jpg,162,120,J,63,70,80,96
UP14DJ2948_755_367.jpg,162,120,2,85,69,100,95
UP14DJ2948_755_367.jpg,162,120,9,98,67,110,92
UP14DJ2948_755_367.jpg,162,120,4,110,67,123,91
UP14DJ2948_755_367.jpg,162,120,8,119,64,138,90
UP14DJ2948_987_577.jpg,108,98,U,13,41,25,58
UP14DJ2948_987_577.jpg,108,98,P,25,39,36,54
UP14DJ2948_987_577.jpg,108,98,1,38,36,51,50
UP14DJ2948_987_577.jpg,108,98,4,51,34,62,48
UP14DJ2948_987_577.jpg,108,98,D,8,68,22,81
UP14DJ2948_987_577.jpg,108,98,J,24,64,34,78
UP14DJ2948_987_577.jpg,108,98,2,38,58,46,76
UP14DJ2948_987_577.jpg,108,98,9,46,57,55,73
UP14DJ2948_987_577.jpg,108,98,4,54,54,62,71
UP14DJ2948_987_577.jpg,108,98,8,61,51,72,67
UP14DJ3921_1092_669.jpg,110,88,U,29,39,38,52
UP14DJ3921_1092_669.jpg,110,88,P,36,37,47,50
UP14DJ3921_1092_669.jpg,110,88,1,49,36,58,48
UP14DJ3921_1092_669.jpg,110,88,4,56,34,65,46
UP14DJ3921_1092_669.jpg,110,88,D,66,32,77,44
UP14DJ3921_1092_669.jpg,110,88,J,76,32,87,43
UP14DJ3921_1092_669.jpg,110,88,3,25,52,46,70
UP14DJ3921_1092_669.jpg,110,88,9,44,49,63,67
UP14DJ3921_1092_669.jpg,110,88,2,63,48,81,64
UP14DJ3921_1092_669.jpg,110,88,1,80,44,95,62
UP14DJ5009_863_470.jpg,102,74,U,23,21,35,35
UP14DJ5009_863_470.jpg,102,74,P,33,22,43,34
UP14DJ5009_863_470.jpg,102,74,1,42,19,51,32
UP14DJ5009_863_470.jpg,102,74,4,50,18,60,31
UP14DJ5009_863_470.jpg,102,74,D,58,16,72,31
UP14DJ5009_863_470.jpg,102,74,J,71,13,78,28
UP14DJ5009_863_470.jpg,102,74,5,24,37,39,62
UP14DJ5009_863_470.jpg,102,74,0,39,35,57,58
UP14DJ5009_863_470.jpg,102,74,0,54,31,73,56
UP14DJ5009_863_470.jpg,102,74,9,71,28,89,54
UP14DJ540_117_781.jpg,134,120,U,24,46,45,71
UP14DJ540_117_781.jpg,134,120,P,43,43,61,67
UP14DJ540_117_781.jpg,134,120,1,68,35,80,57
UP14DJ540_117_781.jpg,134,120,4,80,28,97,51
UP14DJ540_117_781.jpg,134,120,D,10,92,30,116
UP14DJ540_117_781.jpg,134,120,J,32,87,45,112
UP14DJ540_117_781.jpg,134,120,H,52,80,68,103
UP14DJ540_117_781.jpg,134,120,H,69,72,82,96
UP14DJ540_117_781.jpg,134,120,4,81,67,96,90
UP14DJ540_117_781.jpg,134,120,0,94,60,107,83
UP14DJ5540_305_946.jpg,122,80,U,36,27,51,43
UP14DJ5540_305_946.jpg,122,80,P,49,26,61,41
UP14DJ5540_305_946.jpg,122,80,1,67,24,78,39
UP14DJ5540_305_946.jpg,122,80,4,76,22,92,37
UP14DJ5540_305_946.jpg,122,80,D,32,52,46,72
UP14DJ5540_305_946.jpg,122,80,J,46,52,56,69
UP14DJ5540_305_946.jpg,122,80,5,58,50,70,65
UP14DJ5540_305_946.jpg,122,80,5,67,48,82,66
UP14DJ5540_305_946.jpg,122,80,4,81,47,93,63
UP14DJ5540_305_946.jpg,122,80,0,93,44,105,62
UP14DJ5754_1060_641.jpg,142,100,U,43,34,56,54
UP14DJ5754_1060_641.jpg,142,100,P,55,34,67,52
UP14DJ5754_1060_641.jpg,142,100,1,70,33,82,51
UP14DJ5754_1060_641.jpg,142,100,4,79,30,92,50
UP14DJ5754_1060_641.jpg,142,100,D,40,59,51,80
UP14DJ5754_1060_641.jpg,142,100,J,52,59,63,76
UP14DJ5754_1060_641.jpg,142,100,5,64,56,76,78
UP14DJ5754_1060_641.jpg,142,100,5,86,54,99,74
UP14DJ5754_1060_641.jpg,142,100,7,75,55,86,78
UP14DJ5754_1060_641.jpg,142,100,4,97,54,111,72
UP14DJ5754_823_430.jpg,152,112,U,34,26,49,47
UP14DJ5754_823_430.jpg,152,112,P,50,26,62,48
UP14DJ5754_823_430.jpg,152,112,1,67,28,81,51
UP14DJ5754_823_430.jpg,152,112,4,80,28,91,51
UP14DJ5754_823_430.jpg,152,112,D,29,53,45,78
UP14DJ5754_823_430.jpg,152,112,J,44,53,56,79
UP14DJ5754_823_430.jpg,152,112,5,59,54,74,83
UP14DJ5754_823_430.jpg,152,112,7,74,55,85,82
UP14DJ5754_823_430.jpg,152,112,5,85,57,101,84
UP14DJ5754_823_430.jpg,152,112,4,101,58,115,84
UP14DJ7175_410_1039.jpg,106,80,U,29,25,43,43
UP14DJ7175_410_1039.jpg,106,80,P,41,25,53,44
UP14DJ7175_410_1039.jpg,106,80,1,58,27,69,43
UP14DJ7175_410_1039.jpg,106,80,4,68,25,82,42
UP14DJ7175_410_1039.jpg,106,80,D,22,51,34,68
UP14DJ7175_410_1039.jpg,106,80,J,33,51,45,69
UP14DJ7175_410_1039.jpg,106,80,7,44,52,58,69
UP14DJ7175_410_1039.jpg,106,80,1,57,52,66,69
UP14DJ7175_410_1039.jpg,106,80,7,67,52,77,69
UP14DJ7175_410_1039.jpg,106,80,5,76,50,89,68
UP14DJ7454_608_234.jpg,118,98,U,29,40,42,60
UP14DJ7454_608_234.jpg,118,98,P,42,39,51,58
UP14DJ7454_608_234.jpg,118,98,1,51,34,63,54
UP14DJ7454_608_234.jpg,118,98,4,62,33,71,54
UP14DJ7454_608_234.jpg,118,98,D,74,33,86,52
UP14DJ7454_608_234.jpg,118,98,J,83,29,95,48
UP14DJ7454_608_234.jpg,118,98,7,31,61,47,86
UP14DJ7454_608_234.jpg,118,98,4,48,58,65,84
UP14DJ7454_608_234.jpg,118,98,4,82,50,103,76
UP14DJ7454_608_234.jpg,118,98,5,62,53,83,82
UP14DJ9295_103_768.jpg,154,114,U,29,23,44,51
UP14DJ9295_103_768.jpg,154,114,P,43,25,57,52
UP14DJ9295_103_768.jpg,154,114,1,58,28,68,55
UP14DJ9295_103_768.jpg,154,114,4,67,30,83,56
UP14DJ9295_103_768.jpg,154,114,D,85,27,104,56
UP14DJ9295_103_768.jpg,154,114,J,104,32,118,60
UP14DJ9295_103_768.jpg,154,114,9,26,53,50,85
UP14DJ9295_103_768.jpg,154,114,2,50,55,76,90
UP14DJ9295_103_768.jpg,154,114,9,77,58,101,93
UP14DJ9295_103_768.jpg,154,114,5,101,62,131,97
UP14DJ9295_104_769.jpg,158,84,U,40,30,52,46
UP14DJ9295_104_769.jpg,158,84,P,51,30,63,46
UP14DJ9295_104_769.jpg,158,84,1,61,29,70,46
UP14DJ9295_104_769.jpg,158,84,4,68,29,80,44
UP14DJ9295_104_769.jpg,158,84,D,83,27,99,42
UP14DJ9295_104_769.jpg,158,84,J,98,27,109,42
UP14DJ9295_104_769.jpg,158,84,9,37,50,56,71
UP14DJ9295_104_769.jpg,158,84,2,57,47,75,70
UP14DJ9295_104_769.jpg,158,84,9,75,45,95,70
UP14DJ9295_104_769.jpg,158,84,5,94,43,114,66
UP14DK1813_346_115.jpg,84,78,U,24,27,31,44
UP14DK1813_346_115.jpg,84,78,P,32,29,39,50
UP14DK1813_346_115.jpg,84,78,4,48,37,56,55
UP14DK1813_346_115.jpg,84,78,D,15,42,23,59
UP14DK1813_346_115.jpg,84,78,K,22,45,32,64
UP14DK1813_346_115.jpg,84,78,1,37,49,42,67
UP14DK1813_346_115.jpg,84,78,1,48,53,53,70
UP14DK1813_346_115.jpg,84,78,3,53,55,61,73
UP14DK1813_346_115.jpg,84,78,8,41,51,49,68
UP14DK2755_278_922.jpg,140,98,U,40,40,53,57
UP14DK2755_278_922.jpg,140,98,P,52,37,64,54
UP14DK2755_278_922.jpg,140,98,1,64,36,70,51
UP14DK2755_278_922.jpg,140,98,4,71,34,81,49
UP14DK2755_278_922.jpg,140,98,D,80,30,92,48
UP14DK2755_278_922.jpg,140,98,K,91,27,105,46
UP14DK2755_278_922.jpg,140,98,2,39,60,59,82
UP14DK2755_278_922.jpg,140,98,7,60,55,77,80
UP14DK2755_278_922.jpg,140,98,5,77,51,98,75
UP14DK2755_278_922.jpg,140,98,5,96,47,118,71
UP14DK3337_1008_595.jpg,114,94,U,21,37,35,51
UP14DK3337_1008_595.jpg,114,94,P,34,35,44,51
UP14DK3337_1008_595.jpg,114,94,1,47,34,56,50
UP14DK3337_1008_595.jpg,114,94,4,56,37,65,48
UP14DK3337_1008_595.jpg,114,94,D,67,33,78,47
UP14DK3337_1008_595.jpg,114,94,K,76,31,90,47
UP14DK3337_1008_595.jpg,114,94,3,23,51,42,71
UP14DK3337_1008_595.jpg,114,94,3,42,51,58,71
UP14DK3337_1008_595.jpg,114,94,3,58,49,74,69
UP14DK3337_1008_595.jpg,114,94,7,75,46,92,67
UP14DK3337_1009_596.jpg,146,100,U,40,38,52,57
UP14DK3337_1009_596.jpg,146,100,P,52,37,62,56
UP14DK3337_1009_596.jpg,146,100,1,67,39,75,57
UP14DK3337_1009_596.jpg,146,100,4,77,41,88,57
UP14DK3337_1009_596.jpg,146,100,D,91,40,102,56
UP14DK3337_1009_596.jpg,146,100,K,102,38,117,59
UP14DK3337_1009_596.jpg,146,100,3,40,57,59,81
UP14DK3337_1009_596.jpg,146,100,3,61,58,79,81
UP14DK3337_1009_596.jpg,146,100,3,81,60,97,82
UP14DK3337_1009_596.jpg,146,100,7,97,57,118,83
UP14DK3337_1010_597.jpg,120,92,U,31,35,42,51
UP14DK3337_1010_597.jpg,120,92,P,41,35,52,50
UP14DK3337_1010_597.jpg,120,92,1,55,35,63,48
UP14DK3337_1010_597.jpg,120,92,4,62,34,72,50
UP14DK3337_1010_597.jpg,120,92,D,74,33,85,47
